timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-12T17:55:48,codecarbon,b40f4c05-2172-4b38-aa77-f0db741c301b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,124.42118669999763,4.778103983621299e-05,3.840265561155745e-07,6.03882348902,0.0,20.0,0.0001884938653543,0.0,0.0006641451866667,0.0008526390520211,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,13th Gen Intel(R) Core(TM) i7-1360P,0,,2.4449,48.7344,31.721546173095703,machine,8.609322033898305,0,76.2864406779661,24.19996575177726,N,1.0,0.0
2026-04-12T17:56:41,codecarbon,91298d20-43cd-4c80-a8f3-eb350d9443fd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.468690199995763,6.379495548853575e-06,3.873711552880639e-07,5.8649454604,0.0,20.0,2.593318785869462e-05,0.0,8.790709388890213e-05,0.0001138402817475,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,13th Gen Intel(R) Core(TM) i7-1360P,0,,2.4449,48.7344,31.721546173095703,machine,6.592307692307693,0,76.08461538461539,24.13405814537635,N,1.0,0.0
2026-04-12T18:02:17,codecarbon,3dbbe7dc-91b1-4566-a70c-beac33452b8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.330530199993518,7.289593782227089e-06,4.463782677570372e-07,9.5948968006,0.0,20.0,4.2176025605890466e-05,0.0,8.790469999997489e-05,0.00013008072560586535,0.0,France,FRA,île-de-france,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,13th Gen Intel(R) Core(TM) i7-1360P,0,,2.4449,48.7344,31.721546173095703,machine,36.53846153846154,0,78.85384615384615,25.0126225398137,N,1.0,0.0
